# model_1: cps=0.135,seas=1.066
# model_2: cps=0.129,seas=1.084
# model_3: cps=0.131,seas=1.009
# model_4: cps=0.114,seas=1.055
ds,exp_mean,model_1,model_2,model_3,model_4
2013-08-01,1.4885401373270803,1.477767567358697,1.4728776160003205,1.4859113665911554,1.5174275033581646
2013-09-01,1.564496174761609,1.5549315100747716,1.5334327922718032,1.606602011799307,1.565489112913193
2013-10-01,1.5108756939282537,1.530010644291897,1.4705692333978782,1.497964649747198,1.5485231363716583
2013-11-01,1.32460498258733,1.292730792156286,1.3031024646019382,1.3181076079550476,1.389358839539863
2013-12-01,1.021586416429098,1.0069411102194223,1.0483850072374263,1.0275215791941044,1.0044001165975587
2014-01-01,1.2045151885866878,1.1952565499768824,1.2110689715096736,1.219504414958772,1.1923363980419897
2014-02-01,1.5341311609849189,1.5274835921880339,1.535832543823739,1.534236897900751,1.5389908241647934
2014-03-01,1.2788857898551351,1.2870827456628122,1.2770118053679322,1.2414561045785018,1.3098460359078645
2014-04-01,1.2972607131325695,1.2866602705153332,1.2743931388524086,1.3233774374184133,1.3048298939784129
2014-05-01,1.3052062285030799,1.2766077057664411,1.2947773637228428,1.312090117864651,1.3372158828184642
2014-06-01,1.3875716158968363,1.4063766543182261,1.4217482470760014,1.3377340063112761,1.3829220170091974
2014-07-01,1.3137493008043946,1.264344183932729,1.327440398171161,1.3139419625412856,1.3485799646493764
2014-08-01,1.2827260674761396,1.2801532849343271,1.2778829920232129,1.269739145978086,1.3030015709516887
2014-09-01,1.4432720491994604,1.4538048129573458,1.4782406786823081,1.3553814484507463,1.4848368366612892
2014-10-01,1.0241605768552464,1.016230061748777,1.0189537891080747,1.018588506751211,1.04276346786326
2014-11-01,0.6723363416722776,0.6559852296163964,0.6896003722544801,0.6776627863505169,0.6658703029063489
2014-12-01,0.33892538607530287,0.357316468511387,0.32516442407205837,0.3226089609046223,0.35000364704120734
2015-01-01,-0.04349444155910767,-0.046452395728852736,-0.06057696519776634,-0.04394178562694151,-0.023076174055141507
2015-02-01,-0.7920722727839784,-0.799008321955549,-0.7960613418015559,-0.8027901865798093,-0.7704663626472996
2015-03-01,-1.0068470602478197,-1.008413280895299,-0.9857051536318604,-1.052165090637942,-0.9820239486174618
2015-04-01,-0.8854627193544423,-0.9142670973151863,-0.8846546827939896,-0.8730105648636703,-0.8699780886287467
2015-05-01,-1.064407456301605,-1.062630373236244,-1.0636723622826345,-1.0479630391655999,-1.0836625694876898
2015-06-01,-0.7009370757828741,-0.7194596720020687,-0.6933706302079354,-0.7126145711228364,-0.6788677696766001
2015-07-01,-0.656103206394004,-0.684735956254297,-0.6969911427101838,-0.6272009537123537,-0.618727609001601
2015-08-01,-0.7206988389786787,-0.7239556317150893,-0.7381709647967796,-0.722379231814509,-0.6985993611972408
2015-09-01,-0.7458106815077558,-0.7139095152396742,-0.7648171035742246,-0.7558272537891506,-0.7494156326350669
2015-10-01,-1.005099992878422,-1.0204443822426725,-1.0138866284155608,-1.0133780270780148,-0.972821048519604
2015-11-01,-0.9427447181482648,-0.955891465517464,-0.9148294305466624,-0.9636036440938298,-0.937616579642703
2015-12-01,-0.9470045467509902,-0.957892125476409,-0.9588131761832628,-0.9648612196386264,-0.9066333951442171
2016-01-01,-0.9721797339667336,-0.9192056856874711,-0.9750894354033779,-0.9749615380617858,-1.0183793029804549
2016-02-01,-0.9193912519763231,-0.9471842293215218,-0.900099847206647,-0.9284987995326652,-0.9020993799924746
2016-03-01,-0.9494736294715439,-0.91998476454574,-0.9938810878212845,-0.9483418224138909,-0.9363571130751414
2016-04-01,-0.8023927374523947,-0.8361934636475628,-0.8397210303068441,-0.8152635038296161,-0.7204292360395996
2016-05-01,-0.6721311741522366,-0.6785256804629363,-0.6731853348995251,-0.6772615750837403,-0.6596123011054118
2016-06-01,-0.46162198051334313,-0.4646893586710128,-0.4927525517985192,-0.43996236064688965,-0.4493306975172615
2016-07-01,-0.15738562095024128,-0.16508012169123454,-0.15479989162008678,-0.1551896742390131,-0.15452577414350266
2016-08-01,-0.01698779003951197,-0.013878057160665591,-0.03855070764907431,-0.015317166299688267,-0.00048006863461491633
2016-09-01,-0.01663329023648385,-0.03070594438610108,0.027976932987523462,-0.03472846773444971,-0.028726167031463135
2016-10-01,0.07063931393790182,0.01800210978042549,0.09388683534013076,0.08865169677338702,0.08162994506957055
2016-11-01,0.35510839654248033,0.33278763382993004,0.3651195321970251,0.34920888175245324,0.37281080373922926
2016-12-01,0.6351634602678838,0.6242700944034052,0.6610949398374331,0.6264055904871553,0.6284246490044323
2017-01-01,0.34390764383180267,0.3989514264599343,0.3410575689233597,0.3442357104402536,0.2910263256834024
2017-02-01,0.7304162614901236,0.744269122596501,0.7107289350151742,0.716463660893405,0.7503115006084737
