# model_1: cps=0.135,seas=1.066
# model_2: cps=0.129,seas=1.084
# model_3: cps=0.131,seas=1.009
# model_4: cps=0.114,seas=1.055
ds,exp_mean,model_1,model_2,model_3,model_4
2023-03-01,6.590993645021873,6.629883170510896,6.629472665602036,6.573601155515869,6.530290162980348
2023-04-01,6.924623931674344,6.968642774285666,6.919834177291851,6.9421686282670985,6.8675618300946155
2023-05-01,5.730455956265067,5.745103947490818,5.757374856762817,5.71785780792807,5.700668190266908
2023-06-01,5.28905585212626,5.352407644942314,5.270397835259163,5.28166577913147,5.250621136759646
2023-07-01,5.0240599120745895,5.024835503574717,5.044500273944113,5.013820572991206,5.012722851797603
2023-08-01,5.211288903486232,5.217084754211049,5.226544521344156,5.1995128318419,5.201698967135415
2023-09-01,5.291505606991992,5.2662170908684,5.304333376145481,5.281688063313912,5.314985231091895
2023-10-01,5.368507538864066,5.308465706746223,5.417235399319473,5.339299786039488,5.412032025165345
2023-11-01,5.026848634234794,4.923413305287271,5.035309206633796,5.023314313536762,5.131612302188305
2023-12-01,4.241285367496749,4.137392311302856,4.291617057473307,4.23862316715528,4.3014822468604486
2024-01-01,3.97176908667393,3.9879039839099164,3.9344421359472577,3.935700828331017,4.030884080181025
2024-02-01,3.954585019094545,3.9206285473782323,3.9514833923493455,3.973003838277183,3.974084099099768
2024-03-01,3.6753980821460224,3.6605403964299406,3.6687677504532648,3.681799052604081,3.691081263442422
2024-04-01,3.9900266236501967,3.974842051307469,4.003658312702083,3.9858540976671577,3.9959326642096027
2024-05-01,3.689838903067301,3.6196029619147563,3.677630674497543,3.701435645627427,3.7635866594537255
2024-06-01,3.7309654541397475,3.7099123700952994,3.7150167602560646,3.7120612999366642,3.7901112063003755
2024-07-01,3.687240451533021,3.650877576874427,3.7155505834712343,3.6746875119337705,3.7093803682770385
2024-08-01,3.3058969029161194,3.270747518887614,3.3276136080073258,3.3001871502990383,3.3266170884531583
2024-09-01,3.2821341832083175,3.252498301620541,3.2776428317191346,3.1906727307032803,3.412761687004963
2024-10-01,3.1558563256892835,3.0865532302514147,3.1476703493069476,3.1453075160445465,3.2479949692210077
2024-11-01,2.9826071921991475,2.9389918074576364,2.97969523588408,3.0083664414281763,3.004870440612061
2024-12-01,3.3310739396590066,3.264658533532481,3.3375794203067635,3.308738151977783,3.4179478760974558
2025-01-01,3.76309902801034,3.753979497955953,3.7636281603411206,3.736530882097611,3.7999875186360796
2025-02-01,4.000164299640313,3.9639371901783136,3.9910160231245495,3.9547774646817064,4.095155167714031
2025-03-01,3.9270633907755297,3.8489231523987772,3.898467902056618,3.8540275174545595,4.120906923515296
